Branch ID,Date,PLU Key,Waste Units
B005,2024-03-05,2012,0
B005,2024-03-05,3001,2
B005,2024-03-05,3002,0
B005,2024-03-05,3003,1
B005,2024-03-05,3004,0
B005,2024-03-05,3005,0
B005,2024-03-05,3006,0
B005,2024-03-05,3007,0
B005,2024-03-05,3008,0
B005,2024-03-05,3009,0
B005,2024-03-05,3010,1
B005,2024-03-05,4001,0
B005,2024-03-05,4002,0
B005,2024-03-05,4003,0
B005,2024-03-05,4004,2
B005,2024-03-05,4005,1
B005,2024-03-05,4006,1
B005,2024-03-05,5001,0
B005,2024-03-05,5002,0
B005,2024-03-05,5003,0
B005,2024-03-05,5004,0
B006,2024-03-05,1001,0
B006,2024-03-05,1002,0
B006,2024-03-05,1003,0
B006,2024-03-05,1004,0
B006,2024-03-05,1005,0
B006,2024-03-05,1006,0
B006,2024-03-05,1007,0
B006,2024-03-05,1008,0
B006,2024-03-05,1009,0
B006,2024-03-05,1010,0
B006,2024-03-05,1011,0
B006,2024-03-05,1012,0
B006,2024-03-05,1013,0
B006,2024-03-05,1014,0
B006,2024-03-05,1015,0
B006,2024-03-05,1016,0
B006,2024-03-05,1017,0
B006,2024-03-05,1018,0
B006,2024-03-05,2001,0
B006,2024-03-05,2002,0
B006,2024-03-05,2003,1
B006,2024-03-05,2004,0
B006,2024-03-05,2005,0
B006,2024-03-05,2006,0
B006,2024-03-05,2007,0
B006,2024-03-05,2008,0
B006,2024-03-05,2009,1
B006,2024-03-05,2010,0
B006,2024-03-05,2011,0
B006,2024-03-05,2012,0
B006,2024-03-05,3001,0
B006,2024-03-05,3002,0
B006,2024-03-05,3003,0
B006,2024-03-05,3004,1
B006,2024-03-05,3005,0
B006,2024-03-05,3006,0
B006,2024-03-05,3007,0
B006,2024-03-05,3008,0
B006,2024-03-05,3009,0
B006,2024-03-05,3010,0
B006,2024-03-05,4001,0
B006,2024-03-05,4002,2
B006,2024-03-05,4003,0
B006,2024-03-05,4004,1
B006,2024-03-05,4005,1
B006,2024-03-05,4006,1
B006,2024-03-05,5001,0
B006,2024-03-05,5002,0
B006,2024-03-05,5003,0
B006,2024-03-05,5004,0
B001,2024-03-06,1001,0
B001,2024-03-06,1002,0
B001,2024-03-06,1003,0
B001,2024-03-06,1004,0
B001,2024-03-06,1005,0
B001,2024-03-06,1006,0
B001,2024-03-06,1007,0
B001,2024-03-06,1008,1
B001,2024-03-06,1009,0
B001,2024-03-06,1010,0
B001,2024-03-06,1011,0
B001,2024-03-06,1012,0
B001,2024-03-06,1013,0
B001,2024-03-06,1014,0
B001,2024-03-06,1015,0
B001,2024-03-06,1016,0
B001,2024-03-06,1017,0
B001,2024-03-06,1018,0
B001,2024-03-06,2001,0
B001,2024-03-06,2002,0
B001,2024-03-06,2003,0
B001,2024-03-06,2004,0
B001,2024-03-06,2005,0
B001,2024-03-06,2006,0
B001,2024-03-06,2007,0
B001,2024-03-06,2008,0
B001,2024-03-06,2009,0
B001,2024-03-06,2010,0
B001,2024-03-06,2011,0
B001,2024-03-06,2012,0
B001,2024-03-06,3001,3
B001,2024-03-06,3002,1
B001,2024-03-06,3003,0
B001,2024-03-06,3004,1
B001,2024-03-06,3005,0
B001,2024-03-06,3006,0
B001,2024-03-06,3007,1
B001,2024-03-06,3008,0
B001,2024-03-06,3009,0
B001,2024-03-06,3010,0
B001,2024-03-06,4001,1
B001,2024-03-06,4002,0
B001,2024-03-06,4003,0
B001,2024-03-06,4004,2
B001,2024-03-06,4005,0
B001,2024-03-06,4006,0
B001,2024-03-06,5001,0
B001,2024-03-06,5002,0
B001,2024-03-06,5003,0
B001,2024-03-06,5004,0
B002,2024-03-06,1001,0
B002,2024-03-06,1002,0
B002,2024-03-06,1003,0
B002,2024-03-06,1004,0
B002,2024-03-06,1005,0
B002,2024-03-06,1006,0
B002,2024-03-06,1007,0
B002,2024-03-06,1008,0
B002,2024-03-06,1009,0
B002,2024-03-06,1010,0
B002,2024-03-06,1011,1
B002,2024-03-06,1012,0
B002,2024-03-06,1013,0
B002,2024-03-06,1014,0
B002,2024-03-06,1015,0
B002,2024-03-06,1016,0
B002,2024-03-06,1017,0
B002,2024-03-06,1018,0
B002,2024-03-06,2001,0
B002,2024-03-06,2002,0
B002,2024-03-06,2003,0
B002,2024-03-06,2004,0
B002,2024-03-06,2005,0
B002,2024-03-06,2006,0
B002,2024-03-06,2007,0
B002,2024-03-06,2008,0
B002,2024-03-06,2009,0
B002,2024-03-06,2010,0
B002,2024-03-06,2011,0
B002,2024-03-06,2012,0
B002,2024-03-06,3001,0
B002,2024-03-06,3002,0
B002,2024-03-06,3003,1
B002,2024-03-06,3004,0
B002,2024-03-06,3005,1
B002,2024-03-06,3006,0
B002,2024-03-06,3007,1
B002,2024-03-06,3008,0
B002,2024-03-06,3009,0
B002,2024-03-06,3010,1
B002,2024-03-06,4001,0
B002,2024-03-06,4002,0
B002,2024-03-06,4003,0
B002,2024-03-06,4004,2
B002,2024-03-06,4005,0
B002,2024-03-06,4006,0
B002,2024-03-06,5001,0
B002,2024-03-06,5002,0
B002,2024-03-06,5003,0
B002,2024-03-06,5004,0
B003,2024-03-06,1001,0
B003,2024-03-06,1002,0
B003,2024-03-06,1003,0
B003,2024-03-06,1004,1
B003,2024-03-06,1005,0
B003,2024-03-06,1006,0
B003,2024-03-06,1007,0
B003,2024-03-06,1008,0
B003,2024-03-06,1009,0
B003,2024-03-06,1010,1
B003,2024-03-06,1011,0
B003,2024-03-06,1012,0
B003,2024-03-06,1013,0
B003,2024-03-06,1014,0
B003,2024-03-06,1015,0
B003,2024-03-06,1016,0
B003,2024-03-06,1017,0
B003,2024-03-06,1018,0
B003,2024-03-06,2001,0
B003,2024-03-06,2002,0
B003,2024-03-06,2003,0
B003,2024-03-06,2004,0
B003,2024-03-06,2005,0
B003,2024-03-06,2006,0
B003,2024-03-06,2007,0
B003,2024-03-06,2008,0
B003,2024-03-06,2009,0
B003,2024-03-06,2010,0
B003,2024-03-06,2011,0
B003,2024-03-06,2012,0
B003,2024-03-06,3001,0
B003,2024-03-06,3002,0
B003,2024-03-06,3003,0
B003,2024-03-06,3004,0
B003,2024-03-06,3005,0
B003,2024-03-06,3006,0
B003,2024-03-06,3007,0
B003,2024-03-06,3008,0
B003,2024-03-06,3009,0
B003,2024-03-06,3010,0
B003,2024-03-06,4001,0
B003,2024-03-06,4002,1
B003,2024-03-06,4003,1
B003,2024-03-06,4004,0
B003,2024-03-06,4005,1
B003,2024-03-06,4006,0
B003,2024-03-06,5001,0
B003,2024-03-06,5002,0
B003,2024-03-06,5003,0
B003,2024-03-06,5004,0
B004,2024-03-06,1001,0
B004,2024-03-06,1002,0
B004,2024-03-06,1003,0
B004,2024-03-06,1004,0
B004,2024-03-06,1005,0
B004,2024-03-06,1006,0
B004,2024-03-06,1007,0
B004,2024-03-06,1008,0
B004,2024-03-06,1009,0
B004,2024-03-06,1010,0
B004,2024-03-06,1011,0
B004,2024-03-06,1012,0
B004,2024-03-06,1013,0
B004,2024-03-06,1014,0
B004,2024-03-06,1015,0
B004,2024-03-06,1016,0
B004,2024-03-06,1017,0
B004,2024-03-06,1018,0
B004,2024-03-06,2001,0
B004,2024-03-06,2002,0
B004,2024-03-06,2003,0
B004,2024-03-06,2004,0
B004,2024-03-06,2005,0
B004,2024-03-06,2006,0
B004,2024-03-06,2007,0
B004,2024-03-06,2008,0
B004,2024-03-06,2009,0
B004,2024-03-06,2010,0
B004,2024-03-06,2011,0
B004,2024-03-06,2012,0
B004,2024-03-06,3001,0
B004,2024-03-06,3002,0
B004,2024-03-06,3003,1
B004,2024-03-06,3004,0
B004,2024-03-06,3005,0
B004,2024-03-06,3006,0
B004,2024-03-06,3007,1
B004,2024-03-06,3008,1
B004,2024-03-06,3009,0
B004,2024-03-06,3010,1
B004,2024-03-06,4001,1
B004,2024-03-06,4002,0
B004,2024-03-06,4003,0
B004,2024-03-06,4004,0
B004,2024-03-06,4005,0
B004,2024-03-06,4006,1
B004,2024-03-06,5001,0
B004,2024-03-06,5002,0
B004,2024-03-06,5003,0
B004,2024-03-06,5004,0
B005,2024-03-06,1001,0
B005,2024-03-06,1002,0
B005,2024-03-06,1003,0
B005,2024-03-06,1004,0
B005,2024-03-06,1005,0
B005,2024-03-06,1006,0
B005,2024-03-06,1007,0
B005,2024-03-06,1008,0
B005,2024-03-06,1009,0
B005,2024-03-06,1010,0
B005,2024-03-06,1011,0
B005,2024-03-06,1012,0
B005,2024-03-06,1013,0
B005,2024-03-06,1014,0
B005,2024-03-06,1015,0
B005,2024-03-06,1016,1
B005,2024-03-06,1017,0
B005,2024-03-06,1018,0
B005,2024-03-06,2001,0
B005,2024-03-06,2002,0
B005,2024-03-06,2003,0
B005,2024-03-06,2004,0
B005,2024-03-06,2005,0
B005,2024-03-06,2006,0
B005,2024-03-06,2007,0
B005,2024-03-06,2008,0
B005,2024-03-06,2009,0
B005,2024-03-06,2010,0
B005,2024-03-06,2011,0
B005,2024-03-06,2012,1
B005,2024-03-06,3001,1
B005,2024-03-06,3002,0
B005,2024-03-06,3003,0
B005,2024-03-06,3004,0
B005,2024-03-06,3005,0
B005,2024-03-06,3006,0
B005,2024-03-06,3007,0
B005,2024-03-06,3008,1
B005,2024-03-06,3009,0
B005,2024-03-06,3010,0
B005,2024-03-06,4001,0
B005,2024-03-06,4002,0
B005,2024-03-06,4003,0
B005,2024-03-06,4004,0
B005,2024-03-06,4005,0
B005,2024-03-06,4006,0
B005,2024-03-06,5001,0
B005,2024-03-06,5002,1
B005,2024-03-06,5003,0
B005,2024-03-06,5004,0
B006,2024-03-06,1001,0
B006,2024-03-06,1002,0
B006,2024-03-06,1003,0
B006,2024-03-06,1004,0
B006,2024-03-06,1005,0
B006,2024-03-06,1006,0
B006,2024-03-06,1007,0
B006,2024-03-06,1008,0
B006,2024-03-06,1009,0
B006,2024-03-06,1010,0
B006,2024-03-06,1011,0
B006,2024-03-06,1012,0
B006,2024-03-06,1013,0
B006,2024-03-06,1014,0
B006,2024-03-06,1015,0
B006,2024-03-06,1016,0
B006,2024-03-06,1017,0
B006,2024-03-06,1018,0
B006,2024-03-06,2001,0
B006,2024-03-06,2002,0
B006,2024-03-06,2003,0
B006,2024-03-06,2004,0
B006,2024-03-06,2005,0
B006,2024-03-06,2006,0
B006,2024-03-06,2007,0
B006,2024-03-06,2008,0
B006,2024-03-06,2009,0
B006,2024-03-06,2010,0
B006,2024-03-06,2011,0
B006,2024-03-06,2012,0
B006,2024-03-06,3001,1
B006,2024-03-06,3002,0
B006,2024-03-06,3003,0
B006,2024-03-06,3004,1
B006,2024-03-06,3005,0
B006,2024-03-06,3006,0
B006,2024-03-06,3007,0
B006,2024-03-06,3008,0
B006,2024-03-06,3009,0
B006,2024-03-06,3010,0
B006,2024-03-06,4001,0
B006,2024-03-06,4002,0
B006,2024-03-06,4003,0
B006,2024-03-06,4004,0
B006,2024-03-06,4005,1
B006,2024-03-06,4006,1
B006,2024-03-06,5001,0
B006,2024-03-06,5002,0
B006,2024-03-06,5003,0
B006,2024-03-06,5004,0
B001,2024-03-07,1001,0
B001,2024-03-07,1002,0
B001,2024-03-07,1003,0
B001,2024-03-07,1004,0
B001,2024-03-07,1005,0
B001,2024-03-07,1006,0
B001,2024-03-07,1007,0
B001,2024-03-07,1008,0
B001,2024-03-07,1009,0
B001,2024-03-07,1010,0
B001,2024-03-07,1011,0
B001,2024-03-07,1012,0
B001,2024-03-07,1013,0
B001,2024-03-07,1014,0
B001,2024-03-07,1015,0
B001,2024-03-07,1016,0
B001,2024-03-07,1017,0
B001,2024-03-07,1018,0
B001,2024-03-07,2001,0
B001,2024-03-07,2002,0
B001,2024-03-07,2003,0
B001,2024-03-07,2004,0
B001,2024-03-07,2005,0
B001,2024-03-07,2006,0
B001,2024-03-07,2007,0
B001,2024-03-07,2008,0
B001,2024-03-07,2009,0
B001,2024-03-07,2010,0
B001,2024-03-07,2011,0
B001,2024-03-07,2012,0
B001,2024-03-07,3001,1
B001,2024-03-07,3002,0
B001,2024-03-07,3003,0
B001,2024-03-07,3004,1
B001,2024-03-07,3005,1
B001,2024-03-07,3006,0
B001,2024-03-07,3007,0
B001,2024-03-07,3008,0
B001,2024-03-07,3009,1
B001,2024-03-07,3010,0
B001,2024-03-07,4001,1
B001,2024-03-07,4002,0
B001,2024-03-07,4003,1
B001,2024-03-07,4004,1
B001,2024-03-07,4005,1
B001,2024-03-07,4006,1
B001,2024-03-07,5001,0
B001,2024-03-07,5002,0
B001,2024-03-07,5003,0
B001,2024-03-07,5004,0
B002,2024-03-07,1001,0
B002,2024-03-07,1002,0
B002,2024-03-07,1003,0
B002,2024-03-07,1004,1
B002,2024-03-07,1005,0
B002,2024-03-07,1006,0
B002,2024-03-07,1007,0
B002,2024-03-07,1008,0
B002,2024-03-07,1009,0
B002,2024-03-07,1010,0
B002,2024-03-07,1011,0
B002,2024-03-07,1012,0
B002,2024-03-07,1013,0
B002,2024-03-07,1014,0
B002,2024-03-07,1015,0
B002,2024-03-07,1016,0
B002,2024-03-07,1017,0
B002,2024-03-07,1018,0
B002,2024-03-07,2001,0
B002,2024-03-07,2002,0
B002,2024-03-07,2003,0
B002,2024-03-07,2004,0
B002,2024-03-07,2005,0
B002,2024-03-07,2006,0
B002,2024-03-07,2007,0
B002,2024-03-07,2008,1
B002,2024-03-07,2009,1
B002,2024-03-07,2010,0
B002,2024-03-07,2011,0
B002,2024-03-07,2012,0
B002,2024-03-07,3001,1
B002,2024-03-07,3002,1
B002,2024-03-07,3003,0
B002,2024-03-07,3004,0
B002,2024-03-07,3005,0
B002,2024-03-07,3006,0
B002,2024-03-07,3007,0
B002,2024-03-07,3008,0
B002,2024-03-07,3009,0
B002,2024-03-07,3010,0
B002,2024-03-07,4001,0
B002,2024-03-07,4002,0
B002,2024-03-07,4003,0
B002,2024-03-07,4004,0
B002,2024-03-07,4005,0
B002,2024-03-07,4006,0
B002,2024-03-07,5001,0
B002,2024-03-07,5002,0
B002,2024-03-07,5003,0
B002,2024-03-07,5004,0
B003,2024-03-07,1001,0
B003,2024-03-07,1002,0
B003,2024-03-07,1003,0
B003,2024-03-07,1004,0
B003,2024-03-07,1005,0
B003,2024-03-07,1006,0
B003,2024-03-07,1007,0
B003,2024-03-07,1008,0
B003,2024-03-07,1009,0
B003,2024-03-07,1010,0
B003,2024-03-07,1011,0
B003,2024-03-07,1012,0
B003,2024-03-07,1013,0
B003,2024-03-07,1014,0
B003,2024-03-07,1015,0
B003,2024-03-07,1016,0
B003,2024-03-07,1017,0
B003,2024-03-07,1018,0
B003,2024-03-07,2001,0
B003,2024-03-07,2002,0
B003,2024-03-07,2003,0
B003,2024-03-07,2004,0
B003,2024-03-07,2005,1
B003,2024-03-07,2006,0
B003,2024-03-07,2007,0
B003,2024-03-07,2008,0
B003,2024-03-07,2009,0
B003,2024-03-07,2010,0
B003,2024-03-07,2011,0
B003,2024-03-07,2012,0
B003,2024-03-07,3001,1
B003,2024-03-07,3002,1
B003,2024-03-07,3003,0
B003,2024-03-07,3004,0
B003,2024-03-07,3005,0
B003,2024-03-07,3006,0
B003,2024-03-07,3007,0
B003,2024-03-07,3008,1
B003,2024-03-07,3009,0
B003,2024-03-07,3010,0
B003,2024-03-07,4001,0
B003,2024-03-07,4002,0
B003,2024-03-07,4003,0
B003,2024-03-07,4004,1
B003,2024-03-07,4005,0
B003,2024-03-07,4006,1
B003,2024-03-07,5001,0
B003,2024-03-07,5002,0
B003,2024-03-07,5003,0
B003,2024-03-07,5004,0
B004,2024-03-07,1001,0
B004,2024-03-07,1002,0
B004,2024-03-07,1003,1
B004,2024-03-07,1004,0
B004,2024-03-07,1005,0
B004,2024-03-07,1006,0
B004,2024-03-07,1007,0
B004,2024-03-07,1008,0
B004,2024-03-07,1009,0
B004,2024-03-07,1010,0
B004,2024-03-07,1011,0
B004,2024-03-07,1012,0
B004,2024-03-07,1013,0
B004,2024-03-07,1014,0
B004,2024-03-07,1015,0
B004,2024-03-07,1016,1
B004,2024-03-07,1017,0
B004,2024-03-07,1018,0
B004,2024-03-07,2001,0
B004,2024-03-07,2002,0
B004,2024-03-07,2003,0
B004,2024-03-07,2004,0
B004,2024-03-07,2005,0
B004,2024-03-07,2006,0
B004,2024-03-07,2007,0
B004,2024-03-07,2008,0
B004,2024-03-07,2009,0
B004,2024-03-07,2010,0
B004,2024-03-07,2011,0
B004,2024-03-07,2012,0
B004,2024-03-07,3001,1
B004,2024-03-07,3002,0
B004,2024-03-07,3003,1
B004,2024-03-07,3004,2
B004,2024-03-07,3005,0
B004,2024-03-07,3006,0
B004,2024-03-07,3007,0
B004,2024-03-07,3008,0
B004,2024-03-07,3009,0
B004,2024-03-07,3010,0
B004,2024-03-07,4001,0
B004,2024-03-07,4002,0
B004,2024-03-07,4003,0
B004,2024-03-07,4004,0
B004,2024-03-07,4005,0
B004,2024-03-07,4006,0
B004,2024-03-07,5001,0
B004,2024-03-07,5002,0
B004,2024-03-07,5003,0
B004,2024-03-07,5004,0
B005,2024-03-07,1001,0
B005,2024-03-07,1002,0
B005,2024-03-07,1003,0
B005,2024-03-07,1004,0
B005,2024-03-07,1005,0
B005,2024-03-07,1006,0
B005,2024-03-07,1007,0
B005,2024-03-07,1008,0
B005,2024-03-07,1009,0
B005,2024-03-07,1010,0
B005,2024-03-07,1011,0
B005,2024-03-07,1012,0
B005,2024-03-07,1013,0
B005,2024-03-07,1014,0
B005,2024-03-07,1015,0
B005,2024-03-07,1016,0
B005,2024-03-07,1017,0
B005,2024-03-07,1018,0
B005,2024-03-07,2001,1
B005,2024-03-07,2002,0
B005,2024-03-07,2003,0
B005,2024-03-07,2004,0
B005,2024-03-07,2005,0
B005,2024-03-07,2006,0
B005,2024-03-07,2007,0
B005,2024-03-07,2008,0
B005,2024-03-07,2009,0
B005,2024-03-07,2010,0
B005,2024-03-07,2011,0
B005,2024-03-07,2012,0
B005,2024-03-07,3001,0
B005,2024-03-07,3002,1
B005,2024-03-07,3003,0
B005,2024-03-07,3004,0
B005,2024-03-07,3005,0
B005,2024-03-07,3006,1
B005,2024-03-07,3007,0
B005,2024-03-07,3008,0
B005,2024-03-07,3009,0
B005,2024-03-07,3010,1
B005,2024-03-07,4001,0
B005,2024-03-07,4002,0
B005,2024-03-07,4003,0
B005,2024-03-07,4004,0
B005,2024-03-07,4005,0
B005,2024-03-07,4006,0
B005,2024-03-07,5001,0
B005,2024-03-07,5002,0
B005,2024-03-07,5003,0
B005,2024-03-07,5004,0
B006,2024-03-07,1001,0
B006,2024-03-07,1002,0
B006,2024-03-07,1003,0
B006,2024-03-07,1004,0
B006,2024-03-07,1005,1
B006,2024-03-07,1006,0
B006,2024-03-07,1007,0
B006,2024-03-07,1008,0
B006,2024-03-07,1009,0
B006,2024-03-07,1010,1
B006,2024-03-07,1011,0
B006,2024-03-07,1012,0
B006,2024-03-07,1013,0
B006,2024-03-07,1014,0
B006,2024-03-07,1015,0
B006,2024-03-07,1016,0
B006,2024-03-07,1017,0
B006,2024-03-07,1018,0
B006,2024-03-07,2001,0
B006,2024-03-07,2002,0
B006,2024-03-07,2003,0
B006,2024-03-07,2004,0
B006,2024-03-07,2005,0
B006,2024-03-07,2006,0
B006,2024-03-07,2007,0
B006,2024-03-07,2008,0
B006,2024-03-07,2009,0
B006,2024-03-07,2010,0
B006,2024-03-07,2011,0
B006,2024-03-07,2012,0
B006,2024-03-07,3001,0
B006,2024-03-07,3002,0
B006,2024-03-07,3003,0
B006,2024-03-07,3004,0
B006,2024-03-07,3005,0
B006,2024-03-07,3006,1
B006,2024-03-07,3007,0
B006,2024-03-07,3008,0
B006,2024-03-07,3009,0
B006,2024-03-07,3010,0
B006,2024-03-07,4001,0
B006,2024-03-07,4002,0
B006,2024-03-07,4003,1
B006,2024-03-07,4004,0
B006,2024-03-07,4005,0
B006,2024-03-07,4006,1
B006,2024-03-07,5001,0
B006,2024-03-07,5002,0
B006,2024-03-07,5003,0
B006,2024-03-07,5004,0
B001,2024-03-08,1001,0
B001,2024-03-08,1002,0
B001,2024-03-08,1003,0
B001,2024-03-08,1004,0
B001,2024-03-08,1005,0
B001,2024-03-08,1006,0
B001,2024-03-08,1007,0
B001,2024-03-08,1008,0
B001,2024-03-08,1009,0
B001,2024-03-08,1010,0
B001,2024-03-08,1011,1
B001,2024-03-08,1012,0
B001,2024-03-08,1013,0
B001,2024-03-08,1014,0
B001,2024-03-08,1015,0
B001,2024-03-08,1016,0
B001,2024-03-08,1017,0
B001,2024-03-08,1018,0
B001,2024-03-08,2001,0
B001,2024-03-08,2002,0
B001,2024-03-08,2003,0
B001,2024-03-08,2004,0
B001,2024-03-08,2005,0
B001,2024-03-08,2006,0
B001,2024-03-08,2007,0
B001,2024-03-08,2008,0
B001,2024-03-08,2009,0
B001,2024-03-08,2010,0
B001,2024-03-08,2011,0
B001,2024-03-08,2012,0
B001,2024-03-08,3001,0
B001,2024-03-08,3002,0
B001,2024-03-08,3003,1
B001,2024-03-08,3004,1
B001,2024-03-08,3005,0
B001,2024-03-08,3006,0
B001,2024-03-08,3007,0
B001,2024-03-08,3008,0
B001,2024-03-08,3009,1
B001,2024-03-08,3010,0
B001,2024-03-08,4001,1
B001,2024-03-08,4002,1
B001,2024-03-08,4003,0
B001,2024-03-08,4004,0
B001,2024-03-08,4005,1
B001,2024-03-08,4006,1
B001,2024-03-08,5001,0
B001,2024-03-08,5002,0
B001,2024-03-08,5003,0
B001,2024-03-08,5004,0
B002,2024-03-08,1001,0
B002,2024-03-08,1002,0
B002,2024-03-08,1003,0
B002,2024-03-08,1004,0
B002,2024-03-08,1005,1
B002,2024-03-08,1006,1
B002,2024-03-08,1007,0
B002,2024-03-08,1008,0
B002,2024-03-08,1009,0
B002,2024-03-08,1010,0
B002,2024-03-08,1011,0
B002,2024-03-08,1012,0
B002,2024-03-08,1013,0
B002,2024-03-08,1014,0
B002,2024-03-08,1015,0
B002,2024-03-08,1016,0
B002,2024-03-08,1017,0
B002,2024-03-08,1018,0
B002,2024-03-08,2001,0
B002,2024-03-08,2002,0
B002,2024-03-08,2003,0
B002,2024-03-08,2004,0
B002,2024-03-08,2005,1
B002,2024-03-08,2006,0
B002,2024-03-08,2007,0
B002,2024-03-08,2008,0
B002,2024-03-08,2009,0
B002,2024-03-08,2010,0
B002,2024-03-08,2011,0
B002,2024-03-08,2012,0
B002,2024-03-08,3001,0
B002,2024-03-08,3002,0
B002,2024-03-08,3003,0
B002,2024-03-08,3004,0
B002,2024-03-08,3005,0
B002,2024-03-08,3006,0
B002,2024-03-08,3007,0
B002,2024-03-08,3008,0
B002,2024-03-08,3009,0
B002,2024-03-08,3010,1
B002,2024-03-08,4001,0
B002,2024-03-08,4002,1
B002,2024-03-08,4003,0
B002,2024-03-08,4004,1
B002,2024-03-08,4005,0
B002,2024-03-08,4006,0
B002,2024-03-08,5001,0
B002,2024-03-08,5002,0
B002,2024-03-08,5003,0
B002,2024-03-08,5004,0
B003,2024-03-08,1001,0
B003,2024-03-08,1002,0
B003,2024-03-08,1003,0
B003,2024-03-08,1004,0
B003,2024-03-08,1005,0
B003,2024-03-08,1006,0
B003,2024-03-08,1007,0
B003,2024-03-08,1008,0
B003,2024-03-08,1009,0
B003,2024-03-08,1010,0
B003,2024-03-08,1011,0
B003,2024-03-08,1012,0
B003,2024-03-08,1013,0
B003,2024-03-08,1014,0
B003,2024-03-08,1015,0
B003,2024-03-08,1016,0
B003,2024-03-08,1017,0
B003,2024-03-08,1018,0
B003,2024-03-08,2001,0
B003,2024-03-08,2002,0
B003,2024-03-08,2003,0
B003,2024-03-08,2004,0
B003,2024-03-08,2005,0
B003,2024-03-08,2006,0
B003,2024-03-08,2007,0
B003,2024-03-08,2008,0
B003,2024-03-08,2009,0
B003,2024-03-08,2010,0
B003,2024-03-08,2011,0
B003,2024-03-08,2012,0
B003,2024-03-08,3001,0
B003,2024-03-08,3002,0
B003,2024-03-08,3003,1
B003,2024-03-08,3004,0
B003,2024-03-08,3005,0
B003,2024-03-08,3006,0
B003,2024-03-08,3007,1
B003,2024-03-08,3008,0
B003,2024-03-08,3009,1
B003,2024-03-08,3010,0
B003,2024-03-08,4001,2
B003,2024-03-08,4002,0
B003,2024-03-08,4003,0
B003,2024-03-08,4004,1
B003,2024-03-08,4005,0
B003,2024-03-08,4006,1
B003,2024-03-08,5001,0
B003,2024-03-08,5002,1
B003,2024-03-08,5003,0
B003,2024-03-08,5004,0
B004,2024-03-08,1001,0
B004,2024-03-08,1002,0
B004,2024-03-08,1003,1
B004,2024-03-08,1004,0
B004,2024-03-08,1005,0
B004,2024-03-08,1006,0
B004,2024-03-08,1007,0
B004,2024-03-08,1008,0
B004,2024-03-08,1009,0
B004,2024-03-08,1010,0
B004,2024-03-08,1011,0
B004,2024-03-08,1012,0
B004,2024-03-08,1013,0
B004,2024-03-08,1014,0
B004,2024-03-08,1015,0
B004,2024-03-08,1016,0
B004,2024-03-08,1017,0
B004,2024-03-08,1018,0
B004,2024-03-08,2001,0
B004,2024-03-08,2002,0
B004,2024-03-08,2003,0
B004,2024-03-08,2004,0
B004,2024-03-08,2005,0
B004,2024-03-08,2006,0
B004,2024-03-08,2007,0
B004,2024-03-08,2008,0
B004,2024-03-08,2009,0
B004,2024-03-08,2010,0
B004,2024-03-08,2011,0
B004,2024-03-08,2012,0
B004,2024-03-08,3001,0
B004,2024-03-08,3002,0
B004,2024-03-08,3003,0
B004,2024-03-08,3004,0
B004,2024-03-08,3005,0
B004,2024-03-08,3006,1
B004,2024-03-08,3007,0
B004,2024-03-08,3008,1
B004,2024-03-08,3009,1
B004,2024-03-08,3010,1
B004,2024-03-08,4001,0
B004,2024-03-08,4002,0
B004,2024-03-08,4003,1
B004,2024-03-08,4004,0
B004,2024-03-08,4005,1
B004,2024-03-08,4006,0
B004,2024-03-08,5001,0
B004,2024-03-08,5002,0
B004,2024-03-08,5003,0
B004,2024-03-08,5004,0
B005,2024-03-08,1001,0
B005,2024-03-08,1002,0
B005,2024-03-08,1003,0
B005,2024-03-08,1004,0
B005,2024-03-08,1005,0
B005,2024-03-08,1006,0
B005,2024-03-08,1007,0
B005,2024-03-08,1008,0
B005,2024-03-08,1009,0
B005,2024-03-08,1010,1
B005,2024-03-08,1011,0
B005,2024-03-08,1012,0
B005,2024-03-08,1013,0
B005,2024-03-08,1014,1
B005,2024-03-08,1015,0
B005,2024-03-08,1016,0
B005,2024-03-08,1017,0
B005,2024-03-08,1018,0
B005,2024-03-08,2001,0
B005,2024-03-08,2002,0
B005,2024-03-08,2003,0
B005,2024-03-08,2004,0
B005,2024-03-08,2005,0
B005,2024-03-08,2006,0
B005,2024-03-08,2007,0
B005,2024-03-08,2008,0
B005,2024-03-08,2009,0
B005,2024-03-08,2010,0
B005,2024-03-08,2011,0
B005,2024-03-08,2012,0
B005,2024-03-08,3001,0
B005,2024-03-08,3002,0
B005,2024-03-08,3003,0
B005,2024-03-08,3004,0
B005,2024-03-08,3005,0
B005,2024-03-08,3006,0
B005,2024-03-08,3007,1
B005,2024-03-08,3008,0
B005,2024-03-08,3009,0
B005,2024-03-08,3010,0
B005,2024-03-08,4001,1
B005,2024-03-08,4002,0
B005,2024-03-08,4003,1
B005,2024-03-08,4004,0
B005,2024-03-08,4005,0
B005,2024-03-08,4006,2
B005,2024-03-08,5001,0
B005,2024-03-08,5002,0
B005,2024-03-08,5003,0
B005,2024-03-08,5004,0
B006,2024-03-08,1001,0
B006,2024-03-08,1002,0
B006,2024-03-08,1003,0
B006,2024-03-08,1004,0
B006,2024-03-08,1005,0
B006,2024-03-08,1006,0
B006,2024-03-08,1007,0
B006,2024-03-08,1008,0
B006,2024-03-08,1009,0
B006,2024-03-08,1010,0
