Branch ID,Date,PLU Key,Category key,Qty
B002,2025-01-20,2012,2,1
B002,2025-01-20,3001,3,19
B002,2025-01-20,3002,3,16
B002,2025-01-20,3003,3,14
B002,2025-01-20,3004,3,17
B002,2025-01-20,3005,3,8
B002,2025-01-20,3006,3,23
B002,2025-01-20,3007,3,15
B002,2025-01-20,3008,3,20
B002,2025-01-20,3009,3,15
B002,2025-01-20,3010,3,14
B002,2025-01-20,4001,4,5
B002,2025-01-20,4002,4,5
B002,2025-01-20,4003,4,8
B002,2025-01-20,4004,4,8
B002,2025-01-20,4005,4,6
B002,2025-01-20,4006,4,7
B002,2025-01-20,5001,5,2
B002,2025-01-20,5002,5,2
B002,2025-01-20,5003,5,1
B002,2025-01-20,5004,5,3
B003,2025-01-20,1001,1,47
B003,2025-01-20,1002,1,37
B003,2025-01-20,1003,1,13
B003,2025-01-20,1004,1,23
B003,2025-01-20,1005,1,28
B003,2025-01-20,1006,1,16
B003,2025-01-20,1007,1,26
B003,2025-01-20,1008,1,30
B003,2025-01-20,1009,1,31
B003,2025-01-20,1010,1,19
B003,2025-01-20,1011,1,25
B003,2025-01-20,1012,1,20
B003,2025-01-20,1013,1,22
B003,2025-01-20,1014,1,28
B003,2025-01-20,1015,1,34
B003,2025-01-20,1016,1,39
B003,2025-01-20,1017,1,40
B003,2025-01-20,1018,1,42
B003,2025-01-20,2001,2,2
B003,2025-01-20,2002,2,4
B003,2025-01-20,2003,2,3
B003,2025-01-20,2004,2,4
B003,2025-01-20,2005,2,3
B003,2025-01-20,2006,2,2
B003,2025-01-20,2007,2,3
B003,2025-01-20,2008,2,3
B003,2025-01-20,2009,2,4
B003,2025-01-20,2010,2,2
B003,2025-01-20,2011,2,3
B003,2025-01-20,2012,2,2
B003,2025-01-20,3001,3,15
B003,2025-01-20,3002,3,20
B003,2025-01-20,3003,3,19
B003,2025-01-20,3004,3,16
B003,2025-01-20,3005,3,25
B003,2025-01-20,3006,3,28
B003,2025-01-20,3007,3,18
B003,2025-01-20,3008,3,16
B003,2025-01-20,3009,3,16
B003,2025-01-20,3010,3,12
B003,2025-01-20,4001,4,10
B003,2025-01-20,4002,4,4
B003,2025-01-20,4003,4,9
B003,2025-01-20,4004,4,13
B003,2025-01-20,4005,4,6
B003,2025-01-20,4006,4,7
B003,2025-01-20,5001,5,2
B003,2025-01-20,5002,5,2
B003,2025-01-20,5003,5,2
B003,2025-01-20,5004,5,3
B004,2025-01-20,1001,1,14
B004,2025-01-20,1002,1,23
B004,2025-01-20,1003,1,17
B004,2025-01-20,1004,1,17
B004,2025-01-20,1005,1,18
B004,2025-01-20,1006,1,12
B004,2025-01-20,1007,1,21
B004,2025-01-20,1008,1,19
B004,2025-01-20,1009,1,22
B004,2025-01-20,1010,1,19
B004,2025-01-20,1011,1,12
B004,2025-01-20,1012,1,16
B004,2025-01-20,1013,1,18
B004,2025-01-20,1014,1,17
B004,2025-01-20,1015,1,40
B004,2025-01-20,1016,1,21
B004,2025-01-20,1017,1,28
B004,2025-01-20,1018,1,27
B004,2025-01-20,2001,2,2
B004,2025-01-20,2002,2,2
B004,2025-01-20,2003,2,1
B004,2025-01-20,2004,2,3
B004,2025-01-20,2005,2,1
B004,2025-01-20,2006,2,2
B004,2025-01-20,2007,2,1
B004,2025-01-20,2008,2,1
B004,2025-01-20,2009,2,2
B004,2025-01-20,2010,2,3
B004,2025-01-20,2011,2,2
B004,2025-01-20,2012,2,1
B004,2025-01-20,3001,3,10
B004,2025-01-20,3002,3,8
B004,2025-01-20,3003,3,13
B004,2025-01-20,3004,3,10
B004,2025-01-20,3005,3,14
B004,2025-01-20,3006,3,20
B004,2025-01-20,3007,3,8
B004,2025-01-20,3008,3,19
B004,2025-01-20,3009,3,16
B004,2025-01-20,3010,3,5
B004,2025-01-20,4001,4,8
B004,2025-01-20,4002,4,3
B004,2025-01-20,4003,4,5
B004,2025-01-20,4004,4,5
B004,2025-01-20,4005,4,7
B004,2025-01-20,4006,4,6
B004,2025-01-20,5001,5,1
B004,2025-01-20,5002,5,1
B004,2025-01-20,5003,5,1
B004,2025-01-20,5004,5,1
B005,2025-01-20,1001,1,15
B005,2025-01-20,1002,1,20
B005,2025-01-20,1003,1,15
B005,2025-01-20,1004,1,9
B005,2025-01-20,1005,1,12
B005,2025-01-20,1006,1,20
B005,2025-01-20,1007,1,20
B005,2025-01-20,1008,1,18
B005,2025-01-20,1009,1,23
B005,2025-01-20,1010,1,15
B005,2025-01-20,1011,1,10
B005,2025-01-20,1012,1,8
B005,2025-01-20,1013,1,11
B005,2025-01-20,1014,1,10
B005,2025-01-20,1015,1,22
B005,2025-01-20,1016,1,15
B005,2025-01-20,1017,1,12
B005,2025-01-20,1018,1,31
B005,2025-01-20,2001,2,2
B005,2025-01-20,2002,2,2
B005,2025-01-20,2003,2,1
B005,2025-01-20,2004,2,2
B005,2025-01-20,2005,2,1
B005,2025-01-20,2006,2,1
B005,2025-01-20,2007,2,1
B005,2025-01-20,2008,2,1
B005,2025-01-20,2009,2,2
B005,2025-01-20,2010,2,1
B005,2025-01-20,2011,2,1
B005,2025-01-20,2012,2,1
B005,2025-01-20,3001,3,8
B005,2025-01-20,3002,3,6
B005,2025-01-20,3003,3,6
B005,2025-01-20,3004,3,9
B005,2025-01-20,3005,3,8
B005,2025-01-20,3006,3,8
B005,2025-01-20,3007,3,7
B005,2025-01-20,3008,3,15
B005,2025-01-20,3009,3,6
B005,2025-01-20,3010,3,4
B005,2025-01-20,4001,4,4
B005,2025-01-20,4002,4,3
B005,2025-01-20,4003,4,3
B005,2025-01-20,4004,4,5
B005,2025-01-20,4005,4,4
B005,2025-01-20,4006,4,3
B005,2025-01-20,5001,5,1
B005,2025-01-20,5002,5,1
B005,2025-01-20,5003,5,0
B005,2025-01-20,5004,5,1
B006,2025-01-20,1001,1,17
B006,2025-01-20,1002,1,17
B006,2025-01-20,1003,1,17
B006,2025-01-20,1004,1,13
B006,2025-01-20,1005,1,18
B006,2025-01-20,1006,1,12
B006,2025-01-20,1007,1,18
B006,2025-01-20,1008,1,17
B006,2025-01-20,1009,1,30
B006,2025-01-20,1010,1,16
B006,2025-01-20,1011,1,18
B006,2025-01-20,1012,1,11
B006,2025-01-20,1013,1,15
B006,2025-01-20,1014,1,17
B006,2025-01-20,1015,1,23
B006,2025-01-20,1016,1,20
B006,2025-01-20,1017,1,19
B006,2025-01-20,1018,1,33
B006,2025-01-20,2001,2,2
B006,2025-01-20,2002,2,1
B006,2025-01-20,2003,2,2
B006,2025-01-20,2004,2,2
B006,2025-01-20,2005,2,1
B006,2025-01-20,2006,2,1
B006,2025-01-20,2007,2,1
B006,2025-01-20,2008,2,1
B006,2025-01-20,2009,2,2
B006,2025-01-20,2010,2,2
B006,2025-01-20,2011,2,3
B006,2025-01-20,2012,2,1
B006,2025-01-20,3001,3,12
B006,2025-01-20,3002,3,9
B006,2025-01-20,3003,3,7
B006,2025-01-20,3004,3,11
B006,2025-01-20,3005,3,7
B006,2025-01-20,3006,3,15
B006,2025-01-20,3007,3,9
B006,2025-01-20,3008,3,17
B006,2025-01-20,3009,3,14
B006,2025-01-20,3010,3,9
B006,2025-01-20,4001,4,4
B006,2025-01-20,4002,4,5
B006,2025-01-20,4003,4,5
B006,2025-01-20,4004,4,6
B006,2025-01-20,4005,4,7
B006,2025-01-20,4006,4,5
B006,2025-01-20,5001,5,1
B006,2025-01-20,5002,5,0
B006,2025-01-20,5003,5,1
B006,2025-01-20,5004,5,2
B001,2025-01-21,1001,1,33
B001,2025-01-21,1002,1,23
B001,2025-01-21,1003,1,13
B001,2025-01-21,1004,1,25
B001,2025-01-21,1005,1,18
B001,2025-01-21,1006,1,16
B001,2025-01-21,1007,1,22
B001,2025-01-21,1008,1,22
B001,2025-01-21,1009,1,30
B001,2025-01-21,1010,1,20
B001,2025-01-21,1011,1,12
B001,2025-01-21,1012,1,16
B001,2025-01-21,1013,1,15
B001,2025-01-21,1014,1,25
B001,2025-01-21,1015,1,23
B001,2025-01-21,1016,1,32
B001,2025-01-21,1017,1,31
B001,2025-01-21,1018,1,31
B001,2025-01-21,2001,2,2
B001,2025-01-21,2002,2,2
B001,2025-01-21,2003,2,2
B001,2025-01-21,2004,2,2
B001,2025-01-21,2005,2,2
B001,2025-01-21,2006,2,1
B001,2025-01-21,2007,2,1
B001,2025-01-21,2008,2,1
B001,2025-01-21,2009,2,2
B001,2025-01-21,2010,2,2
B001,2025-01-21,2011,2,2
B001,2025-01-21,2012,2,2
B001,2025-01-21,3001,3,14
B001,2025-01-21,3002,3,16
B001,2025-01-21,3003,3,11
B001,2025-01-21,3004,3,12
B001,2025-01-21,3005,3,9
B001,2025-01-21,3006,3,20
B001,2025-01-21,3007,3,10
B001,2025-01-21,3008,3,18
B001,2025-01-21,3009,3,12
B001,2025-01-21,3010,3,9
B001,2025-01-21,4001,4,6
B001,2025-01-21,4002,4,5
B001,2025-01-21,4003,4,6
B001,2025-01-21,4004,4,5
B001,2025-01-21,4005,4,7
B001,2025-01-21,4006,4,6
B001,2025-01-21,5001,5,1
B001,2025-01-21,5002,5,2
B001,2025-01-21,5003,5,1
B001,2025-01-21,5004,5,1
B002,2025-01-21,1001,1,27
B002,2025-01-21,1002,1,30
B002,2025-01-21,1003,1,28
B002,2025-01-21,1004,1,17
B002,2025-01-21,1005,1,22
B002,2025-01-21,1006,1,14
B002,2025-01-21,1007,1,32
B002,2025-01-21,1008,1,29
B002,2025-01-21,1009,1,28
B002,2025-01-21,1010,1,29
B002,2025-01-21,1011,1,18
B002,2025-01-21,1012,1,21
B002,2025-01-21,1013,1,14
B002,2025-01-21,1014,1,18
B002,2025-01-21,1015,1,9
B002,2025-01-21,1016,1,28
B002,2025-01-21,1017,1,27
B002,2025-01-21,1018,1,37
B002,2025-01-21,2001,2,3
B002,2025-01-21,2002,2,2
B002,2025-01-21,2003,2,2
B002,2025-01-21,2004,2,2
B002,2025-01-21,2005,2,2
B002,2025-01-21,2006,2,2
B002,2025-01-21,2007,2,2
B002,2025-01-21,2008,2,2
B002,2025-01-21,2009,2,4
B002,2025-01-21,2010,2,3
B002,2025-01-21,2011,2,2
B002,2025-01-21,2012,2,2
B002,2025-01-21,3001,3,19
B002,2025-01-21,3002,3,9
B002,2025-01-21,3003,3,9
B002,2025-01-21,3004,3,21
B002,2025-01-21,3005,3,12
B002,2025-01-21,3006,3,17
B002,2025-01-21,3007,3,11
B002,2025-01-21,3008,3,14
B002,2025-01-21,3009,3,11
B002,2025-01-21,3010,3,9
B002,2025-01-21,4001,4,9
B002,2025-01-21,4002,4,5
B002,2025-01-21,4003,4,5
B002,2025-01-21,4004,4,7
B002,2025-01-21,4005,4,7
B002,2025-01-21,4006,4,7
B002,2025-01-21,5001,5,1
B002,2025-01-21,5002,5,2
B002,2025-01-21,5003,5,1
B002,2025-01-21,5004,5,2
B003,2025-01-21,1001,1,24
B003,2025-01-21,1002,1,28
B003,2025-01-21,1003,1,33
B003,2025-01-21,1004,1,15
B003,2025-01-21,1005,1,30
B003,2025-01-21,1006,1,23
B003,2025-01-21,1007,1,36
B003,2025-01-21,1008,1,34
B003,2025-01-21,1009,1,34
B003,2025-01-21,1010,1,30
B003,2025-01-21,1011,1,26
B003,2025-01-21,1012,1,17
B003,2025-01-21,1013,1,35
B003,2025-01-21,1014,1,28
B003,2025-01-21,1015,1,28
B003,2025-01-21,1016,1,15
B003,2025-01-21,1017,1,33
B003,2025-01-21,1018,1,54
B003,2025-01-21,2001,2,3
B003,2025-01-21,2002,2,2
B003,2025-01-21,2003,2,1
B003,2025-01-21,2004,2,2
B003,2025-01-21,2005,2,2
B003,2025-01-21,2006,2,2
B003,2025-01-21,2007,2,2
B003,2025-01-21,2008,2,1
B003,2025-01-21,2009,2,4
B003,2025-01-21,2010,2,4
B003,2025-01-21,2011,2,4
B003,2025-01-21,2012,2,2
B003,2025-01-21,3001,3,23
B003,2025-01-21,3002,3,14
B003,2025-01-21,3003,3,10
B003,2025-01-21,3004,3,17
B003,2025-01-21,3005,3,14
B003,2025-01-21,3006,3,35
B003,2025-01-21,3007,3,9
B003,2025-01-21,3008,3,15
B003,2025-01-21,3009,3,16
B003,2025-01-21,3010,3,11
B003,2025-01-21,4001,4,10
B003,2025-01-21,4002,4,8
B003,2025-01-21,4003,4,9
B003,2025-01-21,4004,4,7
B003,2025-01-21,4005,4,6
B003,2025-01-21,4006,4,7
B003,2025-01-21,5001,5,2
B003,2025-01-21,5002,5,1
B003,2025-01-21,5003,5,1
B003,2025-01-21,5004,5,3
B004,2025-01-21,1001,1,19
B004,2025-01-21,1002,1,22
B004,2025-01-21,1003,1,21
B004,2025-01-21,1004,1,18
B004,2025-01-21,1005,1,20
B004,2025-01-21,1006,1,17
B004,2025-01-21,1007,1,24
B004,2025-01-21,1008,1,26
B004,2025-01-21,1009,1,25
B004,2025-01-21,1010,1,15
B004,2025-01-21,1011,1,16
B004,2025-01-21,1012,1,13
B004,2025-01-21,1013,1,10
B004,2025-01-21,1014,1,15
B004,2025-01-21,1015,1,34
B004,2025-01-21,1016,1,26
B004,2025-01-21,1017,1,28
B004,2025-01-21,1018,1,25
B004,2025-01-21,2001,2,2
B004,2025-01-21,2002,2,2
B004,2025-01-21,2003,2,2
B004,2025-01-21,2004,2,2
B004,2025-01-21,2005,2,2
B004,2025-01-21,2006,2,1
B004,2025-01-21,2007,2,2
B004,2025-01-21,2008,2,1
B004,2025-01-21,2009,2,2
B004,2025-01-21,2010,2,3
B004,2025-01-21,2011,2,3
B004,2025-01-21,2012,2,1
B004,2025-01-21,3001,3,14
B004,2025-01-21,3002,3,11
B004,2025-01-21,3003,3,9
B004,2025-01-21,3004,3,13
B004,2025-01-21,3005,3,15
B004,2025-01-21,3006,3,21
B004,2025-01-21,3007,3,10
B004,2025-01-21,3008,3,9
B004,2025-01-21,3009,3,11
B004,2025-01-21,3010,3,7
B004,2025-01-21,4001,4,5
B004,2025-01-21,4002,4,4
B004,2025-01-21,4003,4,4
B004,2025-01-21,4004,4,3
B004,2025-01-21,4005,4,5
B004,2025-01-21,4006,4,5
B004,2025-01-21,5001,5,1
B004,2025-01-21,5002,5,1
B004,2025-01-21,5003,5,1
B004,2025-01-21,5004,5,2
B005,2025-01-21,1001,1,20
B005,2025-01-21,1002,1,19
B005,2025-01-21,1003,1,16
B005,2025-01-21,1004,1,13
B005,2025-01-21,1005,1,13
B005,2025-01-21,1006,1,7
B005,2025-01-21,1007,1,12
B005,2025-01-21,1008,1,14
B005,2025-01-21,1009,1,24
B005,2025-01-21,1010,1,10
B005,2025-01-21,1011,1,14
B005,2025-01-21,1012,1,12
B005,2025-01-21,1013,1,13
B005,2025-01-21,1014,1,11
B005,2025-01-21,1015,1,26
B005,2025-01-21,1016,1,23
B005,2025-01-21,1017,1,16
B005,2025-01-21,1018,1,19
B005,2025-01-21,2001,2,1
B005,2025-01-21,2002,2,1
B005,2025-01-21,2003,2,1
B005,2025-01-21,2004,2,2
B005,2025-01-21,2005,2,1
B005,2025-01-21,2006,2,1
B005,2025-01-21,2007,2,1
B005,2025-01-21,2008,2,1
B005,2025-01-21,2009,2,3
B005,2025-01-21,2010,2,2
B005,2025-01-21,2011,2,2
B005,2025-01-21,2012,2,1
B005,2025-01-21,3001,3,9
B005,2025-01-21,3002,3,10
B005,2025-01-21,3003,3,9
B005,2025-01-21,3004,3,11
B005,2025-01-21,3005,3,11
B005,2025-01-21,3006,3,12
B005,2025-01-21,3007,3,7
B005,2025-01-21,3008,3,10
B005,2025-01-21,3009,3,10
B005,2025-01-21,3010,3,5
B005,2025-01-21,4001,4,5
B005,2025-01-21,4002,4,4
B005,2025-01-21,4003,4,6
B005,2025-01-21,4004,4,2
B005,2025-01-21,4005,4,4
B005,2025-01-21,4006,4,3
B005,2025-01-21,5001,5,1
B005,2025-01-21,5002,5,1
B005,2025-01-21,5003,5,1
B005,2025-01-21,5004,5,2
B006,2025-01-21,1001,1,14
B006,2025-01-21,1002,1,20
B006,2025-01-21,1003,1,17
B006,2025-01-21,1004,1,8
B006,2025-01-21,1005,1,7
B006,2025-01-21,1006,1,10
B006,2025-01-21,1007,1,21
B006,2025-01-21,1008,1,22
B006,2025-01-21,1009,1,23
B006,2025-01-21,1010,1,13
B006,2025-01-21,1011,1,12
B006,2025-01-21,1012,1,18
B006,2025-01-21,1013,1,14
B006,2025-01-21,1014,1,26
B006,2025-01-21,1015,1,33
B006,2025-01-21,1016,1,40
B006,2025-01-21,1017,1,21
B006,2025-01-21,1018,1,25
B006,2025-01-21,2001,2,2
B006,2025-01-21,2002,2,2
B006,2025-01-21,2003,2,1
B006,2025-01-21,2004,2,2
B006,2025-01-21,2005,2,2
B006,2025-01-21,2006,2,2
B006,2025-01-21,2007,2,1
B006,2025-01-21,2008,2,1
B006,2025-01-21,2009,2,3
B006,2025-01-21,2010,2,2
B006,2025-01-21,2011,2,2
B006,2025-01-21,2012,2,1
B006,2025-01-21,3001,3,11
B006,2025-01-21,3002,3,11
B006,2025-01-21,3003,3,9
B006,2025-01-21,3004,3,15
B006,2025-01-21,3005,3,13
B006,2025-01-21,3006,3,11
B006,2025-01-21,3007,3,10
B006,2025-01-21,3008,3,13
B006,2025-01-21,3009,3,11
B006,2025-01-21,3010,3,8
B006,2025-01-21,4001,4,4
B006,2025-01-21,4002,4,4
B006,2025-01-21,4003,4,4
B006,2025-01-21,4004,4,6
B006,2025-01-21,4005,4,5
B006,2025-01-21,4006,4,3
B006,2025-01-21,5001,5,1
B006,2025-01-21,5002,5,1
B006,2025-01-21,5003,5,1
B006,2025-01-21,5004,5,2
B001,2025-01-22,1001,1,24
B001,2025-01-22,1002,1,19
B001,2025-01-22,1003,1,11
B001,2025-01-22,1004,1,21
B001,2025-01-22,1005,1,17
B001,2025-01-22,1006,1,18
B001,2025-01-22,1007,1,24
B001,2025-01-22,1008,1,24
B001,2025-01-22,1009,1,31
B001,2025-01-22,1010,1,21
B001,2025-01-22,1011,1,16
B001,2025-01-22,1012,1,13
B001,2025-01-22,1013,1,16
B001,2025-01-22,1014,1,20
B001,2025-01-22,1015,1,36
B001,2025-01-22,1016,1,29
B001,2025-01-22,1017,1,29
B001,2025-01-22,1018,1,35
B001,2025-01-22,2001,2,2
B001,2025-01-22,2002,2,2
B001,2025-01-22,2003,2,2
B001,2025-01-22,2004,2,3
B001,2025-01-22,2005,2,2
B001,2025-01-22,2006,2,1
B001,2025-01-22,2007,2,2
B001,2025-01-22,2008,2,2
B001,2025-01-22,2009,2,2
B001,2025-01-22,2010,2,2
B001,2025-01-22,2011,2,2
B001,2025-01-22,2012,2,2
B001,2025-01-22,3001,3,21
B001,2025-01-22,3002,3,10
B001,2025-01-22,3003,3,12
B001,2025-01-22,3004,3,9
B001,2025-01-22,3005,3,11
B001,2025-01-22,3006,3,18
B001,2025-01-22,3007,3,9
B001,2025-01-22,3008,3,12
B001,2025-01-22,3009,3,13
B001,2025-01-22,3010,3,7
B001,2025-01-22,4001,4,7
B001,2025-01-22,4002,4,4
B001,2025-01-22,4003,4,7
B001,2025-01-22,4004,4,6
B001,2025-01-22,4005,4,6
B001,2025-01-22,4006,4,7
B001,2025-01-22,5001,5,2
B001,2025-01-22,5002,5,1
B001,2025-01-22,5003,5,1
B001,2025-01-22,5004,5,2
B002,2025-01-22,1001,1,32
B002,2025-01-22,1002,1,32
B002,2025-01-22,1003,1,39
B002,2025-01-22,1004,1,19
B002,2025-01-22,1005,1,26
B002,2025-01-22,1006,1,8
B002,2025-01-22,1007,1,24
B002,2025-01-22,1008,1,23
B002,2025-01-22,1009,1,34
B002,2025-01-22,1010,1,19
B002,2025-01-22,1011,1,21
B002,2025-01-22,1012,1,19
B002,2025-01-22,1013,1,17
B002,2025-01-22,1014,1,17
B002,2025-01-22,1015,1,25
B002,2025-01-22,1016,1,20
B002,2025-01-22,1017,1,20
B002,2025-01-22,1018,1,28
B002,2025-01-22,2001,2,3
B002,2025-01-22,2002,2,1
B002,2025-01-22,2003,2,3
B002,2025-01-22,2004,2,2
B002,2025-01-22,2005,2,2
B002,2025-01-22,2006,2,2
B002,2025-01-22,2007,2,2
B002,2025-01-22,2008,2,2
B002,2025-01-22,2009,2,3
B002,2025-01-22,2010,2,2
B002,2025-01-22,2011,2,3
B002,2025-01-22,2012,2,1
B002,2025-01-22,3001,3,18
B002,2025-01-22,3002,3,15
B002,2025-01-22,3003,3,12
B002,2025-01-22,3004,3,9
B002,2025-01-22,3005,3,12
B002,2025-01-22,3006,3,30
B002,2025-01-22,3007,3,13
B002,2025-01-22,3008,3,21
B002,2025-01-22,3009,3,13
B002,2025-01-22,3010,3,12
B002,2025-01-22,4001,4,11
B002,2025-01-22,4002,4,9
B002,2025-01-22,4003,4,8
B002,2025-01-22,4004,4,7
B002,2025-01-22,4005,4,5
B002,2025-01-22,4006,4,9
B002,2025-01-22,5001,5,1
B002,2025-01-22,5002,5,2
B002,2025-01-22,5003,5,1
B002,2025-01-22,5004,5,2
B003,2025-01-22,1001,1,33
B003,2025-01-22,1002,1,25
B003,2025-01-22,1003,1,23
B003,2025-01-22,1004,1,21
B003,2025-01-22,1005,1,42
B003,2025-01-22,1006,1,17
B003,2025-01-22,1007,1,26
B003,2025-01-22,1008,1,23
B003,2025-01-22,1009,1,35
B003,2025-01-22,1010,1,30
B003,2025-01-22,1011,1,22
B003,2025-01-22,1012,1,24
B003,2025-01-22,1013,1,34
B003,2025-01-22,1014,1,21
B003,2025-01-22,1015,1,25
B003,2025-01-22,1016,1,47
B003,2025-01-22,1017,1,32
B003,2025-01-22,1018,1,49
B003,2025-01-22,2001,2,3
B003,2025-01-22,2002,2,3
B003,2025-01-22,2003,2,2
B003,2025-01-22,2004,2,3
B003,2025-01-22,2005,2,2
B003,2025-01-22,2006,2,1
B003,2025-01-22,2007,2,2
B003,2025-01-22,2008,2,2
B003,2025-01-22,2009,2,4
B003,2025-01-22,2010,2,4
B003,2025-01-22,2011,2,3
B003,2025-01-22,2012,2,2
B003,2025-01-22,3001,3,14
B003,2025-01-22,3002,3,14
B003,2025-01-22,3003,3,13
B003,2025-01-22,3004,3,26
B003,2025-01-22,3005,3,14
B003,2025-01-22,3006,3,25
B003,2025-01-22,3007,3,14
B003,2025-01-22,3008,3,19
B003,2025-01-22,3009,3,18
B003,2025-01-22,3010,3,15
B003,2025-01-22,4001,4,8
B003,2025-01-22,4002,4,7
B003,2025-01-22,4003,4,8
B003,2025-01-22,4004,4,7
B003,2025-01-22,4005,4,9
B003,2025-01-22,4006,4,5
B003,2025-01-22,5001,5,3
B003,2025-01-22,5002,5,1
B003,2025-01-22,5003,5,2
B003,2025-01-22,5004,5,1
B004,2025-01-22,1001,1,24
B004,2025-01-22,1002,1,13
B004,2025-01-22,1003,1,17
B004,2025-01-22,1004,1,17
B004,2025-01-22,1005,1,19
B004,2025-01-22,1006,1,14
B004,2025-01-22,1007,1,23
B004,2025-01-22,1008,1,25
B004,2025-01-22,1009,1,28
B004,2025-01-22,1010,1,13
B004,2025-01-22,1011,1,12
B004,2025-01-22,1012,1,19
B004,2025-01-22,1013,1,14
B004,2025-01-22,1014,1,20
B004,2025-01-22,1015,1,26
B004,2025-01-22,1016,1,23
B004,2025-01-22,1017,1,26
B004,2025-01-22,1018,1,25
B004,2025-01-22,2001,2,3
B004,2025-01-22,2002,2,2
B004,2025-01-22,2003,2,1
B004,2025-01-22,2004,2,3
B004,2025-01-22,2005,2,1
B004,2025-01-22,2006,2,1
B004,2025-01-22,2007,2,1
B004,2025-01-22,2008,2,1
B004,2025-01-22,2009,2,3
B004,2025-01-22,2010,2,2
B004,2025-01-22,2011,2,2
B004,2025-01-22,2012,2,2
B004,2025-01-22,3001,3,15
B004,2025-01-22,3002,3,9
B004,2025-01-22,3003,3,10
B004,2025-01-22,3004,3,16
B004,2025-01-22,3005,3,8
B004,2025-01-22,3006,3,22
B004,2025-01-22,3007,3,8
B004,2025-01-22,3008,3,16
B004,2025-01-22,3009,3,11
B004,2025-01-22,3010,3,8
B004,2025-01-22,4001,4,7
B004,2025-01-22,4002,4,5
B004,2025-01-22,4003,4,3
B004,2025-01-22,4004,4,3
B004,2025-01-22,4005,4,6
B004,2025-01-22,4006,4,6
B004,2025-01-22,5001,5,1
B004,2025-01-22,5002,5,2
B004,2025-01-22,5003,5,0
B004,2025-01-22,5004,5,2
B005,2025-01-22,1001,1,13
B005,2025-01-22,1002,1,19
B005,2025-01-22,1003,1,13
B005,2025-01-22,1004,1,6
B005,2025-01-22,1005,1,12
B005,2025-01-22,1006,1,13
B005,2025-01-22,1007,1,22
B005,2025-01-22,1008,1,15
B005,2025-01-22,1009,1,15
B005,2025-01-22,1010,1,19
B005,2025-01-22,1011,1,8
B005,2025-01-22,1012,1,11
B005,2025-01-22,1013,1,12
B005,2025-01-22,1014,1,12
B005,2025-01-22,1015,1,23
B005,2025-01-22,1016,1,16
B005,2025-01-22,1017,1,26
B005,2025-01-22,1018,1,20
B005,2025-01-22,2001,2,2
B005,2025-01-22,2002,2,1
B005,2025-01-22,2003,2,1
B005,2025-01-22,2004,2,2
B005,2025-01-22,2005,2,1
B005,2025-01-22,2006,2,1
B005,2025-01-22,2007,2,2
B005,2025-01-22,2008,2,2
B005,2025-01-22,2009,2,2
B005,2025-01-22,2010,2,2
B005,2025-01-22,2011,2,2
B005,2025-01-22,2012,2,1
B005,2025-01-22,3001,3,10
B005,2025-01-22,3002,3,8
B005,2025-01-22,3003,3,11
B005,2025-01-22,3004,3,5
B005,2025-01-22,3005,3,5
B005,2025-01-22,3006,3,6
B005,2025-01-22,3007,3,11
B005,2025-01-22,3008,3,15
B005,2025-01-22,3009,3,10
B005,2025-01-22,3010,3,6
B005,2025-01-22,4001,4,3
B005,2025-01-22,4002,4,4
B005,2025-01-22,4003,4,3
B005,2025-01-22,4004,4,3
B005,2025-01-22,4005,4,3
B005,2025-01-22,4006,4,3
B005,2025-01-22,5001,5,1
B005,2025-01-22,5002,5,1
B005,2025-01-22,5003,5,1
B005,2025-01-22,5004,5,1
B006,2025-01-22,1001,1,23
B006,2025-01-22,1002,1,24
B006,2025-01-22,1003,1,16
B006,2025-01-22,1004,1,16
B006,2025-01-22,1005,1,14
B006,2025-01-22,1006,1,11
B006,2025-01-22,1007,1,19
B006,2025-01-22,1008,1,19
B006,2025-01-22,1009,1,18
B006,2025-01-22,1010,1,14
B006,2025-01-22,1011,1,16
B006,2025-01-22,1012,1,15
B006,2025-01-22,1013,1,12
B006,2025-01-22,1014,1,18
B006,2025-01-22,1015,1,28
B006,2025-01-22,1016,1,15
B006,2025-01-22,1017,1,21
B006,2025-01-22,1018,1,23
B006,2025-01-22,2001,2,2
B006,2025-01-22,2002,2,2
B006,2025-01-22,2003,2,1
B006,2025-01-22,2004,2,1
B006,2025-01-22,2005,2,1
B006,2025-01-22,2006,2,1
B006,2025-01-22,2007,2,1
B006,2025-01-22,2008,2,2
B006,2025-01-22,2009,2,3
B006,2025-01-22,2010,2,2
B006,2025-01-22,2011,2,3
B006,2025-01-22,2012,2,1
B006,2025-01-22,3001,3,12
B006,2025-01-22,3002,3,8
B006,2025-01-22,3003,3,13
B006,2025-01-22,3004,3,9
B006,2025-01-22,3005,3,7
B006,2025-01-22,3006,3,10
B006,2025-01-22,3007,3,8
B006,2025-01-22,3008,3,15
B006,2025-01-22,3009,3,16
B006,2025-01-22,3010,3,5
B006,2025-01-22,4001,4,8
B006,2025-01-22,4002,4,3
B006,2025-01-22,4003,4,6
B006,2025-01-22,4004,4,5
B006,2025-01-22,4005,4,7
B006,2025-01-22,4006,4,6
B006,2025-01-22,5001,5,1
B006,2025-01-22,5002,5,2
B006,2025-01-22,5003,5,1
B006,2025-01-22,5004,5,2
B001,2025-01-23,1001,1,11
